age,gender,ethnicity,priors_count,charge_severity,decile_score,recidivism,country,cluster,pca1,pca2
45,Male,Hispanic,3,1,1,0,Brazil,0,-10.954484877497906,12.2286804464062
35,Male,African-American,10,0,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
60,Male,Caucasian,1,1,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
57,Male,Caucasian,1,1,2,0,Germany,1,43.806194382924325,0.9500192550843528
24,Female,Caucasian,1,1,5,0,Turkey,0,-1.0718220494459385,21.829144866124885
43,Male,Caucasian,4,0,2,0,Germany,1,43.806194382924325,0.9500192550843528
76,Male,Asian,0,1,1,0,Indonesia,0,-41.4182672672213,-17.70168411169513
47,Male,Caucasian,0,0,1,0,Norway,1,47.786863729117535,-13.981413841687583
44,Female,African-American,1,0,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
28,Male,African-American,1,1,1,1,Ghana,0,-39.34383608951236,-0.300683459588528
53,Male,African-American,4,1,7,0,Nigeria,0,-46.68282486694604,-11.414853507650276
51,Female,Caucasian,14,1,9,0,Norway,1,47.786863729117535,-13.981413841687583
32,Male,Caucasian,3,1,4,0,Australia,1,37.21511453120613,-12.715415186841769
54,Female,Hispanic,2,0,1,0,Brazil,0,-10.954484877497906,12.2286804464062
45,Male,Caucasian,1,0,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
33,Male,Caucasian,2,0,2,0,Germany,1,43.806194382924325,0.9500192550843528
52,Male,Hispanic,0,1,1,0,Mexico,0,-19.49759326883606,20.541445557669004
25,Female,Caucasian,0,0,4,0,Norway,1,47.786863729117535,-13.981413841687583
27,Male,African-American,21,1,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
35,Male,Caucasian,3,1,5,1,Canada,1,35.83177757108504,-15.505969796835672
24,Male,Hispanic,1,0,2,0,Spain,1,21.28767962005639,24.26151435635069
32,Male,African-American,1,1,2,1,Ghana,0,-39.34383608951236,-0.300683459588528
26,Male,African-American,27,0,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
38,Male,Other,1,1,1,1,Indonesia,0,-41.4182672672213,-17.70168411169513
39,Female,African-American,0,1,5,1,Ghana,0,-39.34383608951236,-0.300683459588528
21,Male,African-American,0,1,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
22,Male,African-American,0,1,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
30,Female,Caucasian,0,1,6,1,Germany,1,43.806194382924325,0.9500192550843528
44,Female,Caucasian,0,0,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
30,Male,African-American,12,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
21,Male,Caucasian,2,0,10,0,Turkey,0,-1.0718220494459385,21.829144866124885
35,Male,Caucasian,0,0,1,1,Turkey,0,-1.0718220494459385,21.829144866124885
61,Male,African-American,30,1,4,0,Ghana,0,-39.34383608951236,-0.300683459588528
50,Male,Caucasian,5,1,1,1,Canada,1,35.83177757108504,-15.505969796835672
29,Male,Caucasian,0,0,6,1,Canada,1,35.83177757108504,-15.505969796835672
32,Male,African-American,0,0,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
33,Male,African-American,0,0,7,0,Nigeria,0,-46.68282486694604,-11.414853507650276
21,Male,African-American,2,1,5,1,Nigeria,0,-46.68282486694604,-11.414853507650276
52,Female,Caucasian,1,1,1,0,Germany,1,43.806194382924325,0.9500192550843528
51,Male,Other,0,1,1,1,Russia,0,-16.597492373513003,37.985810351285686
32,Male,African-American,12,1,8,0,Nigeria,0,-46.68282486694604,-11.414853507650276
19,Male,African-American,1,1,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
49,Male,African-American,1,1,3,1,Ghana,0,-39.34383608951236,-0.300683459588528
46,Male,Caucasian,11,1,6,1,Turkey,0,-1.0718220494459385,21.829144866124885
51,Female,African-American,16,1,8,0,Ghana,0,-39.34383608951236,-0.300683459588528
48,Female,Caucasian,0,1,2,0,USA,1,25.43683117763648,-19.27406840457623
67,Female,Caucasian,0,0,1,0,Canada,1,35.83177757108504,-15.505969796835672
33,Male,African-American,16,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
30,Male,Caucasian,3,1,2,0,Germany,1,43.806194382924325,0.9500192550843528
47,Female,African-American,1,1,6,0,Nigeria,0,-46.68282486694604,-11.414853507650276
47,Female,African-American,7,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
23,Male,African-American,2,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
21,Male,Hispanic,0,0,8,1,Spain,1,21.28767962005639,24.26151435635069
25,Male,African-American,6,1,6,0,Ghana,0,-39.34383608951236,-0.300683459588528
35,Male,African-American,7,1,6,0,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Male,African-American,6,1,7,1,Ghana,0,-39.34383608951236,-0.300683459588528
26,Male,African-American,24,0,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Male,Caucasian,0,1,2,0,Turkey,0,-1.0718220494459385,21.829144866124885
30,Male,Caucasian,5,1,8,1,Canada,1,35.83177757108504,-15.505969796835672
45,Female,African-American,0,1,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
44,Male,Caucasian,0,0,1,1,Norway,1,47.786863729117535,-13.981413841687583
32,Male,African-American,14,1,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
38,Male,Other,1,1,1,0,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
24,Female,African-American,11,0,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
26,Male,Caucasian,3,0,4,0,Turkey,0,-1.0718220494459385,21.829144866124885
51,Male,Caucasian,2,1,1,1,Norway,1,47.786863729117535,-13.981413841687583
49,Male,Caucasian,0,1,1,0,USA,1,25.43683117763648,-19.27406840457623
24,Female,African-American,2,1,5,1,Nigeria,0,-46.68282486694604,-11.414853507650276
26,Male,African-American,2,1,2,1,Ghana,0,-39.34383608951236,-0.300683459588528
35,Male,African-American,1,1,1,1,Nigeria,0,-46.68282486694604,-11.414853507650276
20,Male,Hispanic,0,0,4,1,Spain,1,21.28767962005639,24.26151435635069
34,Female,Caucasian,2,1,3,0,Norway,1,47.786863729117535,-13.981413841687583
53,Male,Caucasian,1,0,1,0,Australia,1,37.21511453120613,-12.715415186841769
35,Female,African-American,0,1,3,1,Nigeria,0,-46.68282486694604,-11.414853507650276
31,Male,African-American,5,1,5,1,Nigeria,0,-46.68282486694604,-11.414853507650276
50,Male,Caucasian,26,1,7,1,USA,1,25.43683117763648,-19.27406840457623
23,Male,African-American,3,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
32,Male,Caucasian,8,1,4,0,USA,1,25.43683117763648,-19.27406840457623
21,Male,African-American,1,1,8,0,Ghana,0,-39.34383608951236,-0.300683459588528
26,Male,African-American,2,1,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
21,Male,African-American,0,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
42,Male,African-American,0,1,5,1,Nigeria,0,-46.68282486694604,-11.414853507650276
23,Female,Hispanic,1,0,3,0,Brazil,0,-10.954484877497906,12.2286804464062
23,Female,African-American,0,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
57,Male,African-American,28,1,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
30,Male,African-American,11,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Male,Caucasian,1,1,3,0,Canada,1,35.83177757108504,-15.505969796835672
44,Male,Hispanic,8,1,1,1,Brazil,0,-10.954484877497906,12.2286804464062
23,Male,African-American,2,0,4,1,Nigeria,0,-46.68282486694604,-11.414853507650276
29,Female,Caucasian,1,1,5,0,Germany,1,43.806194382924325,0.9500192550843528
27,Male,Hispanic,1,1,4,1,Spain,1,21.28767962005639,24.26151435635069
24,Male,African-American,4,1,7,0,Nigeria,0,-46.68282486694604,-11.414853507650276
28,Male,African-American,8,1,6,0,Nigeria,0,-46.68282486694604,-11.414853507650276
21,Male,Caucasian,4,0,7,1,USA,1,25.43683117763648,-19.27406840457623
50,Female,Caucasian,1,0,1,0,Canada,1,35.83177757108504,-15.505969796835672
55,Male,Other,8,1,1,1,Indonesia,0,-41.4182672672213,-17.70168411169513
29,Female,Other,0,1,3,0,Norway,1,47.786863729117535,-13.981413841687583
36,Male,Caucasian,4,0,1,1,Norway,1,47.786863729117535,-13.981413841687583
25,Male,African-American,1,1,6,0,Nigeria,0,-46.68282486694604,-11.414853507650276
51,Male,Caucasian,0,0,1,0,Germany,1,43.806194382924325,0.9500192550843528
45,Male,African-American,0,0,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
30,Male,African-American,0,0,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
22,Male,African-American,3,1,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
21,Male,African-American,4,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
21,Female,African-American,1,0,3,1,Ghana,0,-39.34383608951236,-0.300683459588528
40,Female,African-American,1,1,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
40,Female,Other,3,1,2,0,Russia,0,-16.597492373513003,37.985810351285686
24,Male,African-American,1,0,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
58,Male,African-American,1,1,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
35,Male,Hispanic,0,1,7,0,Spain,1,21.28767962005639,24.26151435635069
26,Male,Hispanic,0,0,5,1,Spain,1,21.28767962005639,24.26151435635069
26,Male,African-American,3,1,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
29,Male,Caucasian,8,0,9,1,USA,1,25.43683117763648,-19.27406840457623
28,Male,Caucasian,0,0,2,1,Australia,1,37.21511453120613,-12.715415186841769
22,Female,Caucasian,1,1,7,0,Germany,1,43.806194382924325,0.9500192550843528
23,Male,Hispanic,3,0,7,1,Mexico,0,-19.49759326883606,20.541445557669004
22,Male,Hispanic,2,1,3,0,Brazil,0,-10.954484877497906,12.2286804464062
31,Male,African-American,5,0,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
44,Male,Hispanic,0,0,1,0,Brazil,0,-10.954484877497906,12.2286804464062
37,Male,Other,0,0,1,0,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
34,Male,Caucasian,0,0,2,0,USA,1,25.43683117763648,-19.27406840457623
38,Female,Caucasian,3,1,4,0,Germany,1,43.806194382924325,0.9500192550843528
26,Female,Caucasian,1,1,8,1,Norway,1,47.786863729117535,-13.981413841687583
20,Male,African-American,1,1,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
45,Male,Caucasian,21,1,6,1,Norway,1,47.786863729117535,-13.981413841687583
22,Male,Hispanic,0,1,3,0,Brazil,0,-10.954484877497906,12.2286804464062
55,Male,Caucasian,0,0,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
22,Male,African-American,3,1,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
35,Male,African-American,0,1,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
45,Male,African-American,3,1,9,0,Nigeria,0,-46.68282486694604,-11.414853507650276
25,Male,African-American,2,0,2,1,Ghana,0,-39.34383608951236,-0.300683459588528
28,Male,African-American,1,1,4,1,Nigeria,0,-46.68282486694604,-11.414853507650276
40,Female,Hispanic,4,1,3,1,Brazil,0,-10.954484877497906,12.2286804464062
21,Male,African-American,0,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
21,Female,African-American,0,1,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
34,Male,Hispanic,1,0,1,0,Mexico,0,-19.49759326883606,20.541445557669004
38,Male,Hispanic,0,0,1,0,Spain,1,21.28767962005639,24.26151435635069
33,Female,Other,0,1,2,0,Indonesia,0,-41.4182672672213,-17.70168411169513
26,Male,Caucasian,1,1,2,1,Canada,1,35.83177757108504,-15.505969796835672
58,Male,African-American,0,1,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
54,Male,Hispanic,5,1,5,0,Brazil,0,-10.954484877497906,12.2286804464062
30,Male,African-American,2,1,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
33,Male,Hispanic,3,1,2,0,Spain,1,21.28767962005639,24.26151435635069
30,Male,African-American,3,1,4,1,Nigeria,0,-46.68282486694604,-11.414853507650276
45,Male,Hispanic,8,1,6,0,Spain,1,21.28767962005639,24.26151435635069
37,Male,Caucasian,8,1,8,1,Canada,1,35.83177757108504,-15.505969796835672
32,Male,African-American,10,1,6,1,Nigeria,0,-46.68282486694604,-11.414853507650276
33,Female,Hispanic,2,1,4,1,Brazil,0,-10.954484877497906,12.2286804464062
34,Female,Caucasian,0,0,7,1,Australia,1,37.21511453120613,-12.715415186841769
32,Male,African-American,2,1,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
54,Male,African-American,11,1,9,0,Ghana,0,-39.34383608951236,-0.300683459588528
25,Male,African-American,5,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
52,Male,African-American,3,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
38,Male,Caucasian,0,0,2,0,Australia,1,37.21511453120613,-12.715415186841769
47,Male,Other,3,0,2,0,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
43,Male,African-American,2,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
24,Male,Caucasian,0,1,2,1,Canada,1,35.83177757108504,-15.505969796835672
39,Male,Caucasian,16,1,9,1,Norway,1,47.786863729117535,-13.981413841687583
19,Female,Caucasian,2,1,10,1,Norway,1,47.786863729117535,-13.981413841687583
23,Male,African-American,4,1,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
22,Male,African-American,12,1,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
27,Male,African-American,8,1,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Male,African-American,0,0,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
40,Male,African-American,5,1,7,1,Ghana,0,-39.34383608951236,-0.300683459588528
42,Female,Caucasian,0,0,2,0,Australia,1,37.21511453120613,-12.715415186841769
39,Male,Caucasian,1,1,1,0,Canada,1,35.83177757108504,-15.505969796835672
30,Male,Other,0,0,6,1,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
37,Male,Hispanic,9,1,6,0,Brazil,0,-10.954484877497906,12.2286804464062
36,Male,African-American,4,1,4,0,Ghana,0,-39.34383608951236,-0.300683459588528
35,Male,African-American,1,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
54,Male,African-American,9,0,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
49,Male,Caucasian,12,1,2,1,Canada,1,35.83177757108504,-15.505969796835672
20,Female,African-American,0,0,7,1,Ghana,0,-39.34383608951236,-0.300683459588528
39,Male,African-American,35,1,10,0,Ghana,0,-39.34383608951236,-0.300683459588528
51,Male,Hispanic,1,1,1,0,Brazil,0,-10.954484877497906,12.2286804464062
45,Female,Caucasian,1,1,3,1,Germany,1,43.806194382924325,0.9500192550843528
43,Female,Caucasian,0,1,1,1,USA,1,25.43683117763648,-19.27406840457623
47,Female,Hispanic,0,0,1,0,Mexico,0,-19.49759326883606,20.541445557669004
64,Male,Caucasian,8,1,1,0,Australia,1,37.21511453120613,-12.715415186841769
55,Male,African-American,5,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
50,Male,Caucasian,1,0,1,1,Turkey,0,-1.0718220494459385,21.829144866124885
35,Male,Caucasian,2,1,2,1,USA,1,25.43683117763648,-19.27406840457623
42,Male,Hispanic,1,1,1,0,Spain,1,21.28767962005639,24.26151435635069
23,Male,Caucasian,2,1,7,0,Norway,1,47.786863729117535,-13.981413841687583
32,Female,African-American,3,0,6,0,Ghana,0,-39.34383608951236,-0.300683459588528
24,Male,Other,5,0,6,0,Norway,1,47.786863729117535,-13.981413841687583
27,Male,African-American,8,1,7,1,Ghana,0,-39.34383608951236,-0.300683459588528
33,Female,African-American,1,1,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
46,Female,African-American,4,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
26,Female,African-American,4,1,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
32,Male,African-American,6,1,6,0,Nigeria,0,-46.68282486694604,-11.414853507650276
41,Female,African-American,6,0,6,0,Ghana,0,-39.34383608951236,-0.300683459588528
25,Male,African-American,4,1,5,1,Ghana,0,-39.34383608951236,-0.300683459588528
54,Male,African-American,0,0,1,1,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Male,Caucasian,4,1,7,0,Canada,1,35.83177757108504,-15.505969796835672
37,Male,Other,2,1,4,1,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
30,Male,African-American,3,0,2,1,Nigeria,0,-46.68282486694604,-11.414853507650276
54,Female,Caucasian,1,0,1,0,Australia,1,37.21511453120613,-12.715415186841769
29,Female,African-American,0,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
31,Male,Caucasian,11,1,7,1,Turkey,0,-1.0718220494459385,21.829144866124885
24,Male,African-American,0,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
54,Male,African-American,0,0,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
30,Male,African-American,17,1,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
27,Male,Caucasian,3,0,3,0,Australia,1,37.21511453120613,-12.715415186841769
21,Female,Caucasian,0,0,5,0,Turkey,0,-1.0718220494459385,21.829144866124885
26,Male,Caucasian,3,0,10,0,Australia,1,37.21511453120613,-12.715415186841769
29,Female,African-American,3,1,5,0,Nigeria,0,-46.68282486694604,-11.414853507650276
51,Male,African-American,0,1,1,1,Ghana,0,-39.34383608951236,-0.300683459588528
27,Male,Caucasian,5,0,9,0,Turkey,0,-1.0718220494459385,21.829144866124885
25,Female,African-American,2,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
52,Female,Caucasian,0,1,2,1,Germany,1,43.806194382924325,0.9500192550843528
32,Male,Other,0,0,2,0,Norway,1,47.786863729117535,-13.981413841687583
26,Male,Caucasian,9,1,9,1,Germany,1,43.806194382924325,0.9500192550843528
26,Male,African-American,0,1,4,1,Nigeria,0,-46.68282486694604,-11.414853507650276
34,Male,African-American,8,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
47,Male,African-American,0,0,5,0,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Male,African-American,10,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
34,Male,Other,0,1,2,1,Indonesia,0,-41.4182672672213,-17.70168411169513
21,Male,Caucasian,0,1,4,0,Turkey,0,-1.0718220494459385,21.829144866124885
29,Male,African-American,0,0,2,1,Ghana,0,-39.34383608951236,-0.300683459588528
26,Male,African-American,10,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
48,Female,Other,0,0,1,0,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
26,Male,African-American,0,1,8,0,Nigeria,0,-46.68282486694604,-11.414853507650276
29,Female,African-American,2,1,10,0,Nigeria,0,-46.68282486694604,-11.414853507650276
38,Male,African-American,2,1,3,1,Nigeria,0,-46.68282486694604,-11.414853507650276
59,Male,African-American,1,1,4,0,Ghana,0,-39.34383608951236,-0.300683459588528
23,Male,African-American,1,1,6,1,Nigeria,0,-46.68282486694604,-11.414853507650276
24,Male,Caucasian,1,0,2,1,Canada,1,35.83177757108504,-15.505969796835672
37,Male,Caucasian,1,1,2,1,Norway,1,47.786863729117535,-13.981413841687583
33,Male,African-American,10,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
64,Male,African-American,20,1,7,0,Ghana,0,-39.34383608951236,-0.300683459588528
34,Male,Caucasian,0,0,1,1,Turkey,0,-1.0718220494459385,21.829144866124885
52,Male,Other,13,1,7,1,Russia,0,-16.597492373513003,37.985810351285686
20,Male,African-American,0,1,4,1,Nigeria,0,-46.68282486694604,-11.414853507650276
26,Male,Caucasian,8,1,4,0,Canada,1,35.83177757108504,-15.505969796835672
27,Male,Caucasian,0,1,2,0,Turkey,0,-1.0718220494459385,21.829144866124885
22,Male,African-American,3,1,9,0,Nigeria,0,-46.68282486694604,-11.414853507650276
24,Female,Caucasian,1,1,6,0,Germany,1,43.806194382924325,0.9500192550843528
37,Male,Hispanic,8,1,2,1,Mexico,0,-19.49759326883606,20.541445557669004
25,Male,African-American,13,1,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
33,Male,Caucasian,0,0,1,0,Canada,1,35.83177757108504,-15.505969796835672
27,Male,African-American,4,1,4,0,Ghana,0,-39.34383608951236,-0.300683459588528
29,Male,African-American,8,0,9,0,Ghana,0,-39.34383608951236,-0.300683459588528
27,Male,African-American,15,1,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
25,Male,African-American,0,0,3,1,Ghana,0,-39.34383608951236,-0.300683459588528
30,Male,Other,0,1,2,0,Indonesia,0,-41.4182672672213,-17.70168411169513
37,Male,African-American,6,1,2,1,Ghana,0,-39.34383608951236,-0.300683459588528
51,Male,African-American,2,0,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
41,Male,African-American,13,1,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
35,Male,African-American,7,1,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
47,Male,Other,5,0,1,1,Norway,1,47.786863729117535,-13.981413841687583
70,Male,Caucasian,11,1,1,1,USA,1,25.43683117763648,-19.27406840457623
29,Male,African-American,5,1,10,0,Ghana,0,-39.34383608951236,-0.300683459588528
37,Male,Caucasian,2,1,1,1,Turkey,0,-1.0718220494459385,21.829144866124885
23,Male,African-American,0,0,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
